No	Time	12-AccX	12-AccY	12-AccZ	12-GyroX	12-GyroY	12-GyroZ	13-AccX	13-AccY	13-AccZ	13-GyroX	13-GyroY	13-GyroZ	14-AccX	14-AccY	14-AccZ	14-GyroX	14-GyroY	14-GyroZ	15-AccX	15-AccY	15-AccZ	15-GyroX	15-GyroY	15-GyroZ	16-AccX	16-AccY	16-AccZ	16-GyroX	16-GyroY	16-GyroZ	17-AccX	17-AccY	17-AccZ	17-GyroX	17-GyroY	17-GyroZ
0	20	-0.248158940397351	0.162754966887417	-0.935523178807947	0.0333774834437086	0.415364238410596	-0.344900662251656				0.976953642384106	0.0477880794701987	0.141139072847682	-3.48609271523179	1.70781456953642	-2.82596026490066				-0.234172185430464	-0.241271523178808	-0.85594701986755	1.96741721854305	0.146490066225167	0.0797350993377501				0.608529801324503	-0.192529801324503	-0.709721854304636	6.96291390728477	3.5435761589404	4.98437086092715				0.964026490066225	0.0834966887417219	0.181933774834437	-5.0882119205298	-4.70807947019868	-2.85748344370861				0.511788079470199	-0.126834437086093	-0.820238410596026	-7.81960264900662	0.437615894039735	3.72529801324503			
1	40	-0.248158940397351	0.162754966887417	-0.919523178807947	0.0333774834437086	1.2553642384106	-0.344900662251656				0.992953642384106	0.0637880794701987	0.109139072847682	-1.24609271523179	-3.05218543046358	-1.14596026490066				-0.234172185430464	-0.225271523178808	-0.85594701986755	0.567417218543046	0.146490066225167	0.91973509933775				0.624529801324503	-0.240529801324503	-0.741721854304636	5.84291390728477	2.1435761589404	3.02437086092715				0.964026490066225	0.0674966887417219	0.165933774834437	-3.6882119205298	-3.58807947019868	-1.17748344370861				0.495788079470199	-0.126834437086093	-0.836238410596026	-4.45960264900662	0.157615894039735	6.24529801324503			
2	60	-0.248158940397351	0.162754966887417	-0.919523178807947	-0.806622516556291	1.2553642384106	-0.344900662251656				0.992953642384106	0.0317880794701987	0.125139072847682	-0.686092715231788	-3.89218543046358	-2.26596026490066				-0.250172185430464	-0.225271523178808	-0.83994701986755	-1.11258278145695	0.146490066225167	0.35973509933775				0.640529801324503	-0.224529801324503	-0.709721854304636	-2.27708609271523	-0.6564238410596	2.18437086092715				0.948026490066225	0.0514966887417219	0.165933774834437	-6.2082119205298	-1.06807947019868	-0.337483443708608				0.495788079470199	-0.126834437086093	-0.820238410596026	-6.13960264900662	-0.682384105960265	7.64529801324503			
3	80	-0.264158940397351	0.162754966887417	-0.919523178807947	-0.806622516556291	0.975364238410596	-0.344900662251656				0.992953642384106	0.0477880794701987	0.125139072847682	-2.08609271523179	-4.73218543046358	-3.66596026490066				-0.250172185430464	-0.225271523178808	-0.85594701986755	-0.552582781456954	0.146490066225167	1.19973509933775				0.640529801324503	-0.208529801324503	-0.677721854304636	-5.63708609271523	-5.1364238410596	0.504370860927152				0.948026490066225	0.0514966887417219	0.165933774834437	-7.0482119205298	1.17192052980133	0.222516556291392				0.495788079470199	-0.126834437086093	-0.820238410596026	-6.97960264900662	-1.52238410596026	8.20529801324503			
4	100	-0.248158940397351	0.162754966887417	-0.935523178807947	-1.64662251655629	0.695364238410596	-0.624900662251656				0.992953642384106	0.0477880794701987	0.125139072847682	-3.48609271523179	-8.09218543046358	-3.38596026490066				-0.234172185430464	-0.225271523178808	-0.87194701986755	-1.95258278145695	0.706490066225167	-0.48026490066225				0.640529801324503	-0.192529801324503	-0.661721854304636	-3.11708609271523	-5.4164238410596	1.06437086092715				0.964026490066225	0.0514966887417219	0.181933774834437	-7.8882119205298	0.331920529801325	-0.337483443708608				0.495788079470199	-0.126834437086093	-0.820238410596026	-7.81960264900662	-2.36238410596027	10.445298013245			
5	120	-0.248158940397351	0.162754966887417	-0.919523178807947	-2.48662251655629	0.135364238410596	-0.624900662251656				0.960953642384106	0.0797880794701987	0.0931390728476822	-2.36609271523179	-12.2921854304636	-2.54596026490066				-0.234172185430464	-0.225271523178808	-0.83994701986755	-0.552582781456954	0.706490066225167	-0.48026490066225				0.640529801324503	-0.192529801324503	-0.693721854304636	5.84291390728477	-3.7364238410596	2.74437086092715				0.964026490066225	0.0674966887417219	0.181933774834437	-5.6482119205298	-3.02807947019868	-0.337483443708608				0.495788079470199	-0.126834437086093	-0.788238410596027	-6.13960264900662	-2.64238410596027	11.005298013245			
6	140	-0.248158940397351	0.162754966887417	-0.919523178807947	-2.48662251655629	0.695364238410596	0.215099337748344				0.976953642384106	0.0637880794701987	0.0771390728476822	-1.80609271523179	-10.3321854304636	-1.98596026490066				-0.250172185430464	-0.225271523178808	-0.85594701986755	-2.51258278145695	-0.693509933774834	-0.48026490066225				0.640529801324503	-0.224529801324503	-0.709721854304636	5.56291390728477	-2.8964238410596	3.02437086092715				0.948026490066225	0.0674966887417219	0.165933774834437	-4.8082119205298	-4.14807947019868	1.34251655629139				0.479788079470199	-0.110834437086093	-0.820238410596026	-9.49960264900662	-1.24238410596026	11.285298013245			
7	160	-0.248158940397351	0.162754966887417	-0.935523178807947	-1.08662251655629	1.5353642384106	0.215099337748344				1.00895364238411	0.0637880794701987	0.141139072847682	-1.80609271523179	-13.9721854304636	-4.22596026490066				-0.234172185430464	-0.225271523178808	-0.87194701986755	0.00741721854304636	-0.133509933774833	-0.48026490066225				0.608529801324503	-0.240529801324503	-0.677721854304636	-0.597086092715232	-2.3364238410596	3.30437086092715				0.948026490066225	0.0514966887417219	0.165933774834437	-4.5282119205298	-3.30807947019868	1.90251655629139				0.463788079470199	-0.110834437086093	-0.804238410596027	-7.25960264900662	-0.402384105960265	10.165298013245			
8	180	-0.232158940397351	0.162754966887417	-0.919523178807947	-2.48662251655629	2.0953642384106	0.215099337748344				0.976953642384106	0.0797880794701987	0.125139072847682	0.433907284768212	-22.9321854304636	-4.78596026490066				-0.218172185430464	-0.225271523178808	-0.87194701986755	0.287417218543046	0.706490066225167	-1.04026490066225				0.608529801324503	-0.224529801324503	-0.661721854304636	0.242913907284768	-0.3764238410596	4.42437086092715				0.932026490066225	0.0514966887417219	0.181933774834437	-4.5282119205298	-1.62807947019868	1.06251655629139				0.463788079470199	-0.110834437086093	-0.804238410596027	-5.85960264900662	1.27761589403974	8.48529801324503			
9	200	-0.232158940397351	0.162754966887417	-0.919523178807947	-2.76662251655629	1.2553642384106	0.775099337748344				0.960953642384106	0.0637880794701987	0.0771390728476822	3.23390728476821	-22.6521854304636	-3.10596026490066				-0.218172185430464	-0.209271523178808	-0.83994701986755	0.00741721854304636	0.426490066225167	-1.04026490066225				0.624529801324503	-0.224529801324503	-0.677721854304636	2.76291390728477	0.4635761589404	4.14437086092715				0.916026490066225	0.0514966887417219	0.197933774834437	0.231788079470198	3.13192052980133	3.02251655629139				0.463788079470199	-0.126834437086093	-0.804238410596027	-4.17960264900662	2.67761589403974	9.04529801324503			
10	220	-0.232158940397351	0.178754966887417	-0.935523178807947	-3.04662251655629	-0.424635761589404	1.33509933774834				0.960953642384106	0.0637880794701987	0.0451390728476822	2.11390728476821	-16.2121854304636	-3.66596026490066				-0.218172185430464	-0.225271523178808	-0.83994701986755	0.287417218543046	-1.25350993377483	-1.04026490066225				0.624529801324503	-0.240529801324503	-0.693721854304636	2.48291390728477	1.0235761589404	5.54437086092715				0.964026490066225	0.0514966887417219	0.133933774834437	-0.888211920529802	-2.18807947019868	2.18251655629139				0.479788079470199	-0.126834437086093	-0.788238410596027	-7.25960264900662	2.95761589403974	9.32529801324503			
