No	Time	12-AccX	12-AccY	12-AccZ	12-GyroX	12-GyroY	12-GyroZ	13-AccX	13-AccY	13-AccZ	13-GyroX	13-GyroY	13-GyroZ	14-AccX	14-AccY	14-AccZ	14-GyroX	14-GyroY	14-GyroZ	15-AccX	15-AccY	15-AccZ	15-GyroX	15-GyroY	15-GyroZ	16-AccX	16-AccY	16-AccZ	16-GyroX	16-GyroY	16-GyroZ	17-AccX	17-AccY	17-AccZ	17-GyroX	17-GyroY	17-GyroZ
0	0	0	0	0	0	0	0				0	0	0	0	0	0				-0.250172185430464	-0.0812715231788079	-0.87194701986755	2.80741721854305	-0.133509933774833	-3.56026490066225				0	0	0	0	0	0				0.964026490066225	0.0994966887417219	0.133933774834437	-2.5682119205298	-0.788079470198675	-1.45748344370861				0.143788079470199	-0.350834437086093	-0.868238410596026	2.54039735099338	0.437615894039735	-1.87470198675497			
1	20	-0.264158940397351	0.226754966887417	-0.919523178807947	0.593377483443709	-1.8246357615894	-2.58490066225166				0.976953642384106	0.143788079470199	0.237139072847682	1.55390728476821	-1.37218543046358	-0.0259602649006601				-0.234172185430464	-0.0812715231788079	-0.88794701986755	3.08741721854305	0.426490066225167	-3.00026490066225				0.272529801324503	-0.0805298013245033	-0.933721854304636	-2.27708609271523	-5.4164238410596	-1.45562913907285				0.980026490066225	0.115496688741722	0.133933774834437	-1.4482119205298	-0.508079470198675	-1.73748344370861				0.143788079470199	-0.366834437086093	-0.884238410596026	1.70039735099338	1.83761589403974	-3.27470198675497			
2	40	-0.264158940397351	0.226754966887417	-0.935523178807947	0.313377483443709	-0.704635761589404	-2.30490066225166				0.960953642384106	0.143788079470199	0.237139072847682	-0.966092715231788	-2.49218543046358	-0.86596026490066				-0.250172185430464	-0.0812715231788079	-0.88794701986755	1.96741721854305	-0.133509933774833	-2.16026490066225				0.256529801324503	-0.0805298013245033	-0.949721854304636	-3.11708609271523	-2.8964238410596	-0.335629139072848				0.964026490066225	0.147496688741722	0.149933774834437	-1.4482119205298	-1.34807947019868	-1.17748344370861				0.127788079470199	-0.366834437086093	-0.868238410596026	0.300397350993377	2.11761589403974	-2.43470198675497			
3	60	-0.264158940397351	0.210754966887417	-0.919523178807947	0.0333774834437086	-0.144635761589404	-2.58490066225166				0.976953642384106	0.159788079470199	0.253139072847682	0.153907284768212	-0.532185430463576	-0.30596026490066				-0.266172185430464	-0.0812715231788079	-0.88794701986755	1.12741721854305	-0.413509933774833	-0.48026490066225				0.240529801324503	-0.0645298013245033	-0.933721854304636	-1.15708609271523	1.8635761589404	0.504370860927152				0.964026490066225	0.147496688741722	0.149933774834437	-0.888211920529802	-0.788079470198675	0.222516556291392				0.127788079470199	-0.366834437086093	-0.884238410596026	-1.93960264900662	1.55761589403974	-2.43470198675497			
4	80	-0.264158940397351	0.210754966887417	-0.919523178807947	0.313377483443709	0.695364238410596	-1.74490066225166				0.976953642384106	0.159788079470199	0.269139072847682	1.27390728476821	-1.37218543046358	1.09403973509934				-0.250172185430464	-0.0812715231788079	-0.87194701986755	3.08741721854305	0.426490066225167	-0.20026490066225				0.240529801324503	-0.0325298013245033	-0.917721854304636	-0.317086092715232	4.1035761589404	0.784370860927152				0.964026490066225	0.147496688741722	0.133933774834437	-1.1682119205298	0.331920529801325	-0.617483443708608				0.143788079470199	-0.366834437086093	-0.884238410596026	-1.37960264900662	2.39761589403974	-1.31470198675497			
5	100	-0.248158940397351	0.226754966887417	-0.919523178807947	0.313377483443709	0.975364238410596	-1.18490066225166				0.976953642384106	0.143788079470199	0.253139072847682	0.713907284768212	-2.21218543046358	1.93403973509934				-0.234172185430464	-0.0812715231788079	-0.88794701986755	2.52741721854305	0.426490066225167	0.63973509933775				0.272529801324503	-0.0485298013245033	-0.933721854304636	3.32291390728477	5.5035761589404	-0.335629139072848				0.948026490066225	0.131496688741722	0.149933774834437	0.511788079470198	1.73192052980133	-0.617483443708608				0.159788079470199	-0.350834437086093	-0.884238410596026	1.14039735099338	2.11761589403974	-1.31470198675497			
6	120	-0.248158940397351	0.210754966887417	-0.919523178807947	0.0333774834437086	1.2553642384106	-1.46490066225166				0.976953642384106	0.143788079470199	0.253139072847682	1.27390728476821	-3.33218543046358	1.93403973509934				-0.234172185430464	-0.0652715231788079	-0.88794701986755	1.40741721854305	0.426490066225167	0.35973509933775				0.272529801324503	-0.0805298013245033	-0.933721854304636	5.00291390728477	6.6235761589404	-0.615629139072848				0.964026490066225	0.115496688741722	0.149933774834437	1.3517880794702	1.17192052980133	0.222516556291392				0.159788079470199	-0.366834437086093	-0.900238410596026	4.78039735099338	1.55761589403974	-1.03470198675497			
7	140	-0.232158940397351	0.210754966887417	-0.919523178807947	0.0333774834437086	1.5353642384106	-0.344900662251656				0.960953642384106	0.159788079470199	0.237139072847682	1.27390728476821	-3.05218543046358	1.93403973509934				-0.234172185430464	-0.0812715231788079	-0.88794701986755	1.12741721854305	0.706490066225167	0.91973509933775				0.272529801324503	-0.0805298013245033	-0.933721854304636	1.36291390728477	6.6235761589404	-1.45562913907285				0.948026490066225	0.115496688741722	0.165933774834437	1.6317880794702	1.17192052980133	0.782516556291392				0.159788079470199	-0.366834437086093	-0.884238410596026	2.82039735099338	0.437615894039735	-0.754701986754968			
8	160	-0.248158940397351	0.210754966887417	-0.919523178807947	0.873377483443709	1.8153642384106	-0.0649006622516557				0.960953642384106	0.143788079470199	0.253139072847682	0.993907284768212	-0.532185430463576	1.65403973509934				-0.234172185430464	-0.0652715231788079	-0.88794701986755	1.68741721854305	0.426490066225167	0.91973509933775				0.256529801324503	-0.0805298013245033	-0.933721854304636	1.08291390728477	6.3435761589404	-1.17562913907285				0.948026490066225	0.115496688741722	0.149933774834437	2.7517880794702	1.17192052980133	1.62251655629139				0.159788079470199	-0.366834437086093	-0.884238410596026	0.580397350993377	-0.682384105960265	-0.474701986754968			
9	180	-0.248158940397351	0.210754966887417	-0.903523178807947	0.593377483443709	1.8153642384106	0.215099337748344				0.944953642384106	0.143788079470199	0.253139072847682	1.83390728476821	-1.65218543046358	1.65403973509934				-0.218172185430464	-0.0652715231788079	-0.88794701986755	1.96741721854305	0.986490066225167	0.35973509933775				0.256529801324503	-0.0645298013245033	-0.917721854304636	3.88291390728477	7.4635761589404	-1.17562913907285				0.948026490066225	0.131496688741722	0.165933774834437	2.4717880794702	1.17192052980133	1.90251655629139				0.159788079470199	-0.366834437086093	-0.852238410596026	0.860397350993377	-1.24238410596026	-0.474701986754968			
10	200	-0.232158940397351	0.226754966887417	-0.919523178807947	0.0333774834437086	0.415364238410596	-0.0649006622516557				0.944953642384106	0.143788079470199	0.237139072847682	1.55390728476821	-1.93218543046358	1.93403973509934				-0.234172185430464	-0.0812715231788079	-0.87194701986755	1.68741721854305	-0.133509933774833	0.0797350993377501				0.256529801324503	-0.0645298013245033	-0.917721854304636	5.00291390728477	6.6235761589404	0.224370860927152				0.932026490066225	0.115496688741722	0.149933774834437	1.9117880794702	1.17192052980133	2.18251655629139				0.143788079470199	-0.350834437086093	-0.836238410596026	2.26039735099338	-1.52238410596026	-1.59470198675497			
11	220	-0.232158940397351	0.242754966887417	-0.919523178807947	-0.526622516556291	0.415364238410596	0.215099337748344				0.944953642384106	0.143788079470199	0.237139072847682	0.993907284768212	0.307814569536424	1.65403973509934				-0.234172185430464	-0.0652715231788079	-0.87194701986755	0.287417218543046	0.426490066225167	0.35973509933775				0.256529801324503	-0.0805298013245033	-0.917721854304636	5.56291390728477	3.2635761589404	-1.17562913907285				0.948026490066225	0.115496688741722	0.149933774834437	2.4717880794702	0.891920529801325	1.34251655629139				0.159788079470199	-0.366834437086093	-0.852238410596026	3.10039735099338	-0.962384105960265	-1.31470198675497			
12	240	-0.232158940397351	0.226754966887417	-0.903523178807947	-0.526622516556291	0.135364238410596	-0.0649006622516557				0.944953642384106	0.143788079470199	0.237139072847682	1.83390728476821	1.42781456953642	1.37403973509934				-0.234172185430464	-0.0652715231788079	-0.88794701986755	0.567417218543046	-0.133509933774833	-0.20026490066225				0.288529801324503	-0.0965298013245033	-0.949721854304636	5.28291390728477	0.7435761589404	-1.17562913907285				0.932026490066225	0.131496688741722	0.165933774834437	2.4717880794702	3.41192052980132	0.222516556291392				0.143788079470199	-0.366834437086093	-0.852238410596026	4.78039735099338	-0.962384105960265	-1.31470198675497			
